customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C05745,Blue Works,2024-04-22,UK,Marketing,Medium,Organic Search,Europe
C05746,Bright Group,2025-05-13,USA,Healthcare,Enterprise,Paid Search,North America
C05747,Cloud Services,2025-08-13,USA,Marketing,Large,Referral,North America
C05748,Summit Works,2025-10-27,India,Professional Services,Small,Organic Search,APAC
C05749,Prime Technologies,2024-02-24,USA,Finance,Medium,Paid Social,North America
C05750,Blue Works,2024-05-25,India,Technology,Large,Organic Search,APAC
C05751,Bright Labs,2025-05-30,India,Manufacturing,Small,Paid Social,APAC
C05752,Core Group,2025-07-16,USA,Retail,Small,Organic Search,North America
C05753,Summit Analytics,2025-08-28,India,Retail,Small,Referral,APAC
C05754,Nova Networks,2024-10-20,Other,Marketing,Small,Paid Search,Other
C05755,Bright Analytics,2025-06-16,Other,Education,Small,Partner,Other
C05756,Digital Systems,2025-07-26,USA,Finance,Medium,Partner,North America
C05757,Core Networks,2025-10-15,USA,Education,Small,Paid Social,North America
C05758,Blue Works,2025-02-24,USA,Professional Services,Small,Sales,North America
C05759,Fusion Networks,2024-11-06,USA,Manufacturing,Small,Paid Search,North America
C05760,Nova Technologies,2024-02-14,India,Retail,Small,Partner,APAC
C05761,Core Analytics,2025-08-26,USA,Healthcare,Large,Sales,North America
C05762,Vertex Analytics,2025-07-21,Canada,Technology,Medium,Referral,North America
C05763,Nova Analytics,2024-09-13,USA,Education,Medium,Paid Search,North America
C05764,Core Solutions,2024-08-16,UK,Healthcare,Small,Paid Search,Europe
C05765,Apex Labs,2024-06-22,India,Technology,Medium,Sales,APAC
C05766,Prime Works,2025-01-08,Other,Marketing,Large,Email Marketing,Other
C05767,Summit Networks,2025-01-29,USA,Retail,Enterprise,Organic Search,North America
C05768,Next Group,2024-03-12,USA,Technology,Small,Email Marketing,North America
C05769,Prime Technologies,2025-06-01,Other,Finance,Small,Sales,Other
C05770,Bright Software,2024-03-12,India,Retail,Medium,Organic Search,APAC
C05771,Cloud Solutions,2025-03-12,USA,Retail,Medium,Partner,North America
C05772,Fusion Technologies,2024-08-13,UK,Healthcare,Medium,Organic Search,Europe
C05773,Next Services,2024-11-02,Singapore,Manufacturing,Small,Organic Search,APAC
C05774,Blue Networks,2025-01-26,USA,Education,Small,Referral,North America
C05775,Next Solutions,2025-01-21,UK,Professional Services,Medium,Paid Social,Europe
C05776,Bright Technologies,2024-08-03,USA,Healthcare,Small,Organic Search,North America
C05777,Core Analytics,2025-03-19,Canada,Professional Services,Enterprise,Paid Search,North America
C05778,Fusion Group,2025-11-27,Australia,Finance,Medium,Paid Social,APAC
C05779,Summit Labs,2024-08-19,India,Other,Small,Paid Search,APAC
C05780,Nova Technologies,2025-05-14,UK,Finance,Small,Paid Social,Europe
C05781,Apex Analytics,2024-08-13,USA,Manufacturing,Small,Sales,North America
C05782,Next Networks,2024-09-05,USA,Technology,Medium,Sales,North America
C05783,Summit Services,2024-09-02,USA,Education,Small,Organic Search,North America
C05784,Vertex Analytics,2025-05-06,Canada,Manufacturing,Small,Sales,North America
C05785,Blue Group,2025-11-13,USA,Technology,Large,Email Marketing,North America
C05786,Cloud Systems,2024-06-22,Other,Retail,Small,Organic Search,Other
C05787,Prime Technologies,2024-12-06,Canada,Manufacturing,Medium,Paid Search,North America
C05788,Prime Networks,2025-07-08,Canada,Finance,Small,Organic Search,North America
C05789,Summit Software,2024-11-24,India,Education,Medium,Email Marketing,APAC
C05790,Digital Networks,2024-10-15,India,Healthcare,Small,Organic Search,APAC
C05791,Cloud Networks,2025-07-12,Other,Healthcare,Large,Partner,Other
C05792,Fusion Analytics,2024-11-14,USA,Professional Services,Medium,Organic Search,North America
C05793,Summit Technologies,2025-02-21,Singapore,Education,Large,Organic Search,APAC
C05794,Cloud Services,2024-09-14,India,Professional Services,Small,Referral,APAC
C05795,Apex Technologies,2025-11-18,Other,Retail,Small,Paid Social,Other
C05796,Fusion Networks,2025-09-24,USA,Manufacturing,Small,Organic Search,North America
C05797,Next Group,2024-11-09,USA,Education,Small,Paid Search,North America
C05798,Summit Networks,2025-08-22,UK,Retail,Medium,Paid Social,Europe
C05799,Digital Systems,2025-02-20,USA,Healthcare,Medium,Email Marketing,North America
C05800,Vertex Labs,2024-08-14,UK,Manufacturing,Medium,Paid Search,Europe
C05801,Apex Software,2025-08-29,Australia,Technology,Small,Partner,APAC
C05802,Summit Analytics,2024-05-02,USA,Healthcare,Small,Paid Social,North America
C05803,Nova Technologies,2025-01-13,USA,Retail,Small,Paid Search,North America
C05804,Core Solutions,2025-01-11,UK,Retail,Large,Partner,Europe
C05805,Nova Labs,2024-01-12,India,Technology,Small,Organic Search,APAC
C05806,Digital Solutions,2024-03-05,USA,Technology,Medium,Email Marketing,North America
C05807,Next Solutions,2024-01-19,India,Education,Medium,Paid Social,APAC
C05808,Apex Labs,2025-01-15,Other,Healthcare,Enterprise,Partner,Other
C05809,Apex Software,2025-04-07,USA,Manufacturing,Large,Sales,North America
C05810,Cloud Services,2025-09-03,USA,Technology,Medium,Partner,North America
C05811,Cloud Systems,2025-02-12,USA,Marketing,Large,Paid Social,North America
C05812,Next Labs,2025-05-04,Canada,Education,Small,Sales,North America
C05813,Next Analytics,2024-12-14,Australia,Retail,Small,Paid Search,APAC
C05814,Vertex Works,2024-06-20,USA,Education,Large,Email Marketing,North America
C05815,Bright Networks,2024-03-25,USA,Education,Medium,Paid Social,North America
C05816,Prime Technologies,2024-03-06,India,Healthcare,Medium,Paid Search,APAC
C05817,Vertex Technologies,2025-09-05,UK,Marketing,Small,Paid Search,Europe
C05818,Blue Group,2024-11-19,Germany,Healthcare,Enterprise,Referral,Europe
C05819,Core Group,2024-10-23,Germany,Healthcare,Medium,Paid Search,Europe
C05820,Nova Services,2024-06-14,USA,Technology,Medium,Partner,North America
C05821,Apex Group,2025-03-14,USA,Technology,Small,Paid Social,North America
C05822,Apex Solutions,2025-08-09,India,Retail,Medium,Paid Social,APAC
C05823,Core Networks,2024-09-09,India,Other,Enterprise,Organic Search,APAC
C05824,Prime Works,2024-05-21,Canada,Education,Small,Email Marketing,North America
C05825,Blue Networks,2024-12-27,Australia,Technology,Small,Organic Search,APAC
C05826,Vertex Services,2025-01-02,UK,Education,Small,Paid Search,Europe
C05827,Next Software,2024-01-07,India,Retail,Medium,Partner,APAC
C05828,Core Analytics,2025-03-10,USA,Education,Small,Organic Search,North America
C05829,Vertex Technologies,2024-12-01,UK,Retail,Small,Paid Search,Europe
C05830,Apex Works,2024-08-21,India,Other,Small,Referral,APAC
C05831,Core Group,2025-11-01,USA,Retail,Small,Referral,North America
C05832,Summit Systems,2025-08-13,USA,Manufacturing,Small,Organic Search,North America
C05833,Prime Group,2025-06-19,Australia,Retail,Small,Organic Search,APAC
C05834,Prime Systems,2024-01-02,Other,Other,Small,Organic Search,Other
C05835,Blue Networks,2024-01-17,Germany,Retail,Large,Organic Search,Europe
C05836,Cloud Group,2025-11-16,Singapore,Technology,Medium,Paid Search,APAC
C05837,Blue Technologies,2024-05-23,UK,Technology,Medium,Organic Search,Europe
C05838,Next Systems,2025-01-10,USA,Other,Medium,Partner,North America
C05839,Core Group,2024-02-08,India,Retail,Medium,Paid Social,APAC
C05840,Vertex Networks,2024-01-21,USA,Retail,Medium,Organic Search,North America
C05841,Cloud Technologies,2024-12-02,India,Retail,Small,Email Marketing,APAC
C05842,Prime Solutions,2025-08-25,USA,Education,Small,Referral,North America
C05843,Apex Services,2024-02-27,India,Manufacturing,Enterprise,Sales,APAC
C05844,Apex Works,2024-05-10,Other,Manufacturing,Large,Paid Search,Other
C05845,Blue Group,2025-03-07,USA,Retail,Large,Organic Search,North America
C05846,Digital Networks,2025-02-07,Australia,Finance,Enterprise,Organic Search,APAC
C05847,Cloud Group,2025-03-29,USA,Finance,Small,Paid Search,North America
C05848,Vertex Technologies,2025-09-03,USA,Healthcare,Small,Referral,North America
C05849,Summit Systems,2025-03-07,UK,Manufacturing,Large,Referral,Europe
C05850,Fusion Group,2025-01-07,Singapore,Professional Services,Large,Referral,APAC
C05851,Summit Analytics,2025-04-16,Singapore,Technology,Small,Paid Social,APAC
C05852,Core Analytics,2025-05-09,UK,Manufacturing,Medium,Paid Search,Europe
C05853,Cloud Services,2024-02-14,Canada,Education,Medium,Paid Search,North America
C05854,Bright Systems,2024-05-01,Singapore,Manufacturing,Medium,Sales,APAC
C05855,Apex Solutions,2024-12-10,UK,Retail,Medium,Organic Search,Europe
C05856,Cloud Technologies,2025-09-27,Canada,Healthcare,Large,Partner,North America
C05857,Core Analytics,2024-01-03,Other,Professional Services,Small,Email Marketing,Other
C05858,Summit Group,2024-02-25,Germany,Marketing,Small,Organic Search,Europe
C05859,Prime Analytics,2024-10-15,India,Healthcare,Small,Organic Search,APAC
C05860,Core Analytics,2024-02-15,USA,Education,Medium,Paid Search,North America
C05861,Vertex Analytics,2025-07-12,USA,Technology,Medium,Email Marketing,North America
C05862,Cloud Analytics,2024-08-04,India,Retail,Medium,Sales,APAC
C05863,Cloud Software,2024-04-10,USA,Healthcare,Small,Organic Search,North America
C05864,Cloud Technologies,2025-08-27,USA,Marketing,Large,Partner,North America
C05865,Vertex Solutions,2024-09-06,USA,Technology,Medium,Sales,North America
C05866,Cloud Works,2025-01-11,Germany,Manufacturing,Small,Organic Search,Europe
C05867,Nova Technologies,2024-10-05,Other,Finance,Small,Organic Search,Other
C05868,Fusion Technologies,2024-08-20,USA,Technology,Medium,Partner,North America
C05869,Next Analytics,2025-05-30,USA,Education,Medium,Paid Search,North America
C05870,Prime Technologies,2025-06-24,USA,Finance,Small,Paid Search,North America
C05871,Summit Systems,2024-08-17,USA,Healthcare,Small,Organic Search,North America
C05872,Digital Labs,2024-12-17,Canada,Finance,Small,Paid Search,North America
C05873,Blue Networks,2024-09-04,India,Education,Small,Organic Search,APAC
C05874,Nova Services,2024-08-07,USA,Technology,Small,Referral,North America
C05875,Nova Systems,2025-07-13,India,Technology,Medium,Organic Search,APAC
C05876,Summit Systems,2024-02-01,USA,Technology,Small,Referral,North America
C05877,Blue Networks,2024-07-29,USA,Other,Medium,Partner,North America
C05878,Fusion Systems,2024-05-29,Canada,Retail,Large,Organic Search,North America
C05879,Summit Networks,2024-06-27,USA,Technology,Large,Organic Search,North America
C05880,Prime Software,2024-07-14,Australia,Finance,Small,Paid Search,APAC
C05881,Apex Analytics,2024-12-28,USA,Technology,Large,Organic Search,North America
C05882,Blue Software,2025-01-10,India,Technology,Medium,Sales,APAC
C05883,Cloud Software,2024-11-04,Canada,Marketing,Small,Partner,North America
C05884,Digital Systems,2024-03-23,India,Marketing,Medium,Partner,APAC
C05885,Core Networks,2025-05-04,India,Technology,Large,Organic Search,APAC
C05886,Next Labs,2025-11-25,Germany,Professional Services,Medium,Paid Social,Europe
C05887,Prime Software,2025-06-24,India,Healthcare,Small,Sales,APAC
C05888,Nova Technologies,2024-07-13,USA,Finance,Medium,Paid Social,North America
C05889,Next Technologies,2025-11-06,Australia,Professional Services,Small,Organic Search,APAC
C05890,Core Labs,2024-05-22,USA,Manufacturing,Medium,Paid Search,North America
C05891,Digital Systems,2024-07-05,USA,Finance,Enterprise,Paid Search,North America
C05892,Vertex Software,2024-04-25,India,Healthcare,Medium,Organic Search,APAC
C05893,Nova Group,2024-11-22,USA,Retail,Medium,Sales,North America
C05894,Bright Solutions,2024-09-21,Canada,Healthcare,Large,Referral,North America
C05895,Digital Analytics,2025-01-03,USA,Finance,Small,Organic Search,North America
C05896,Vertex Systems,2024-05-30,UK,Healthcare,Small,Sales,Europe
C05897,Blue Labs,2025-05-15,USA,Other,Small,Email Marketing,North America
C05898,Cloud Group,2025-07-25,India,Manufacturing,Large,Paid Search,APAC
C05899,Bright Analytics,2024-09-08,India,Technology,Medium,Email Marketing,APAC
C05900,Next Software,2025-05-22,USA,Technology,Small,Paid Social,North America
C05901,Next Software,2024-11-20,USA,Healthcare,Large,Referral,North America
C05902,Digital Solutions,2024-03-26,USA,Technology,Medium,Sales,North America
C05903,Fusion Group,2024-01-05,Germany,Retail,Medium,Email Marketing,Europe
C05904,Cloud Systems,2025-07-30,Other,Marketing,Small,Organic Search,Other
C05905,Nova Networks,2024-02-17,India,Finance,Small,Referral,APAC
C05906,Prime Systems,2025-07-25,UK,Education,Medium,Paid Search,Europe
C05907,Nova Solutions,2024-04-30,USA,Healthcare,Small,Paid Search,North America
C05908,Digital Analytics,2024-07-27,Germany,Technology,Medium,Referral,Europe
C05909,Bright Technologies,2025-06-23,USA,Other,Small,Email Marketing,North America
C05910,Vertex Technologies,2024-11-05,USA,Healthcare,Large,Partner,North America
C05911,Next Networks,2024-10-27,Germany,Finance,Enterprise,Paid Search,Europe
C05912,Next Technologies,2025-09-04,UK,Professional Services,Small,Referral,Europe
C05913,Digital Works,2025-04-15,India,Technology,Medium,Organic Search,APAC
C05914,Bright Group,2024-04-28,Other,Marketing,Medium,Paid Search,Other
C05915,Nova Software,2024-12-31,Singapore,Finance,Medium,Paid Search,APAC
C05916,Blue Services,2025-06-06,USA,Education,Medium,Paid Social,North America
C05917,Blue Works,2024-09-18,India,Retail,Large,Paid Search,APAC
C05918,Prime Services,2024-01-28,Australia,Retail,Large,Organic Search,APAC
C05919,Blue Works,2025-05-03,USA,Technology,Medium,Organic Search,North America
C05920,Next Systems,2024-01-21,India,Education,Small,Organic Search,APAC
C05921,Vertex Group,2025-10-09,USA,Finance,Small,Paid Search,North America
C05922,Bright Analytics,2025-08-12,Canada,Finance,Medium,Email Marketing,North America
C05923,Prime Services,2025-02-12,India,Professional Services,Small,Email Marketing,APAC
C05924,Blue Works,2024-06-28,USA,Technology,Small,Paid Search,North America
C05925,Next Solutions,2025-10-25,USA,Finance,Medium,Paid Search,North America
C05926,Next Technologies,2024-12-24,UK,Retail,Small,Organic Search,Europe
C05927,Core Labs,2024-07-05,Canada,Healthcare,Medium,Organic Search,North America
C05928,Digital Analytics,2024-08-19,USA,Healthcare,Small,Organic Search,North America
C05929,Digital Analytics,2024-09-30,USA,Technology,Medium,Paid Social,North America
C05930,Vertex Systems,2024-07-14,India,Finance,Enterprise,Organic Search,APAC
C05931,Bright Technologies,2024-03-21,USA,Technology,Small,Referral,North America
C05932,Digital Services,2025-10-18,Other,Technology,Medium,Paid Social,Other
C05933,Blue Labs,2025-08-20,Australia,Technology,Medium,Partner,APAC
C05934,Summit Group,2025-11-18,Germany,Technology,Small,Partner,Europe
C05935,Prime Solutions,2024-05-01,Germany,Education,Enterprise,Organic Search,Europe
C05936,Next Analytics,2025-05-14,Canada,Retail,Large,Organic Search,North America
C05937,Next Labs,2024-06-02,USA,Healthcare,Small,Organic Search,North America
C05938,Next Solutions,2024-04-24,USA,Retail,Enterprise,Organic Search,North America
C05939,Vertex Systems,2024-06-29,Canada,Education,Medium,Partner,North America
C05940,Cloud Solutions,2025-03-28,India,Education,Small,Organic Search,APAC
C05941,Digital Solutions,2024-02-16,Singapore,Finance,Medium,Organic Search,APAC
C05942,Vertex Group,2024-10-22,USA,Finance,Large,Paid Search,North America
C05943,Cloud Labs,2025-05-01,Canada,Technology,Large,Referral,North America
C05944,Summit Group,2024-09-22,India,Retail,Small,Referral,APAC
C05945,Vertex Solutions,2025-05-02,Singapore,Healthcare,Small,Paid Search,APAC
C05946,Digital Systems,2025-11-10,USA,Technology,Small,Sales,North America
C05947,Summit Works,2025-08-17,Other,Technology,Small,Partner,Other
C05948,Apex Labs,2024-01-30,Australia,Other,Medium,Email Marketing,APAC
C05949,Bright Systems,2024-07-28,USA,Technology,Small,Paid Search,North America
C05950,Nova Networks,2024-04-09,India,Retail,Small,Email Marketing,APAC
C05951,Blue Solutions,2025-07-14,USA,Healthcare,Small,Email Marketing,North America
C05952,Core Software,2024-05-18,USA,Healthcare,Small,Sales,North America
C05953,Vertex Software,2025-09-07,Australia,Retail,Small,Paid Social,APAC
C05954,Summit Works,2025-08-04,USA,Professional Services,Small,Organic Search,North America
C05955,Apex Group,2024-01-28,Singapore,Healthcare,Medium,Sales,APAC
C05956,Blue Works,2025-10-25,Singapore,Marketing,Medium,Paid Search,APAC
C05957,Blue Technologies,2025-07-25,Other,Technology,Medium,Organic Search,Other
C05958,Blue Works,2024-10-28,USA,Retail,Small,Organic Search,North America
C05959,Prime Group,2025-09-23,Australia,Technology,Large,Email Marketing,APAC
C05960,Core Works,2024-07-23,Canada,Finance,Medium,Organic Search,North America
C05961,Prime Systems,2025-04-18,USA,Retail,Small,Organic Search,North America
C05962,Blue Works,2025-06-23,USA,Technology,Small,Paid Search,North America
C05963,Digital Works,2024-09-14,India,Education,Small,Paid Search,APAC
C05964,Vertex Software,2025-06-15,India,Marketing,Medium,Referral,APAC
C05965,Blue Group,2025-01-19,Other,Professional Services,Small,Referral,Other
C05966,Blue Works,2024-01-07,USA,Technology,Small,Referral,North America
C05967,Nova Solutions,2024-04-13,UK,Technology,Small,Partner,Europe
C05968,Nova Works,2025-02-20,Australia,Finance,Medium,Organic Search,APAC
C05969,Next Systems,2025-04-01,Canada,Finance,Medium,Paid Social,North America
C05970,Apex Technologies,2024-08-12,India,Professional Services,Small,Sales,APAC
C05971,Next Systems,2024-10-19,USA,Healthcare,Large,Paid Search,North America
C05972,Nova Group,2024-11-26,Singapore,Education,Small,Sales,APAC
C05973,Core Labs,2025-03-07,USA,Finance,Small,Paid Search,North America
C05974,Apex Systems,2025-07-29,USA,Technology,Small,Email Marketing,North America
C05975,Bright Labs,2025-03-21,UK,Finance,Large,Paid Social,Europe
C05976,Nova Group,2024-07-19,Singapore,Retail,Medium,Paid Search,APAC
C05977,Prime Technologies,2024-12-27,USA,Healthcare,Small,Referral,North America
C05978,Cloud Technologies,2025-11-19,India,Retail,Small,Organic Search,APAC
C05979,Fusion Labs,2024-11-09,USA,Healthcare,Small,Email Marketing,North America
C05980,Digital Services,2025-01-04,USA,Technology,Medium,Referral,North America
C05981,Cloud Software,2024-11-09,India,Finance,Small,Partner,APAC
C05982,Cloud Analytics,2025-06-09,Australia,Marketing,Small,Paid Search,APAC
C05983,Core Analytics,2025-06-13,UK,Technology,Large,Email Marketing,Europe
C05984,Next Solutions,2024-04-11,Australia,Manufacturing,Medium,Sales,APAC
C05985,Next Analytics,2025-06-19,India,Technology,Enterprise,Organic Search,APAC
C05986,Summit Software,2024-01-12,Germany,Manufacturing,Small,Organic Search,Europe
C05987,Blue Services,2025-01-13,USA,Education,Large,Organic Search,North America
C05988,Bright Works,2024-02-18,UK,Technology,Medium,Partner,Europe
C05989,Blue Services,2024-12-22,USA,Technology,Small,Partner,North America
C05990,Next Networks,2025-09-14,USA,Technology,Small,Organic Search,North America
C05991,Nova Systems,2025-06-21,India,Education,Medium,Referral,APAC
C05992,Digital Works,2025-11-25,Singapore,Retail,Small,Sales,APAC
C05993,Bright Works,2025-03-25,India,Technology,Medium,Referral,APAC
C05994,Apex Solutions,2024-02-29,USA,Retail,Enterprise,Organic Search,North America
C05995,Blue Software,2025-05-07,USA,Technology,Small,Referral,North America
C05996,Fusion Software,2024-12-19,India,Technology,Medium,Organic Search,APAC
C05997,Apex Software,2025-07-27,USA,Finance,Medium,Partner,North America
C05998,Fusion Analytics,2025-11-14,Canada,Other,Large,Paid Social,North America
C05999,Digital Software,2025-02-19,India,Education,Small,Paid Search,APAC
C06000,Next Software,2025-04-08,USA,Professional Services,Small,Paid Search,North America
C06001,Next Systems,2024-06-12,India,Professional Services,Small,Sales,APAC
C06002,Fusion Technologies,2025-09-23,USA,Technology,Small,Paid Search,North America
C06003,Nova Systems,2024-03-18,Australia,Technology,Medium,Partner,APAC
C06004,Core Analytics,2025-08-04,USA,Technology,Medium,Paid Social,North America
C06005,Next Networks,2024-11-04,UK,Manufacturing,Medium,Organic Search,Europe
C06006,Prime Labs,2025-05-10,UK,Other,Small,Organic Search,Europe
C06007,Apex Software,2024-03-05,USA,Retail,Medium,Organic Search,North America
C06008,Core Group,2025-10-22,India,Retail,Small,Paid Search,APAC
C06009,Summit Solutions,2024-05-18,UK,Education,Large,Referral,Europe
C06010,Vertex Networks,2024-07-19,India,Manufacturing,Small,Partner,APAC
C06011,Vertex Technologies,2025-03-09,USA,Manufacturing,Small,Referral,North America
C06012,Digital Systems,2024-10-05,USA,Professional Services,Small,Paid Social,North America
C06013,Fusion Solutions,2024-03-21,USA,Marketing,Small,Sales,North America
C06014,Prime Works,2025-10-07,India,Education,Small,Paid Search,APAC
C06015,Core Systems,2025-02-23,Germany,Professional Services,Small,Paid Social,Europe
C06016,Summit Software,2025-06-22,USA,Healthcare,Small,Organic Search,North America
C06017,Summit Labs,2024-10-26,Singapore,Professional Services,Medium,Email Marketing,APAC
C06018,Fusion Services,2025-04-24,Germany,Marketing,Small,Referral,Europe
C06019,Digital Systems,2024-08-14,USA,Healthcare,Small,Paid Search,North America
C06020,Bright Software,2025-08-13,USA,Finance,Small,Organic Search,North America
C06021,Summit Technologies,2025-11-20,USA,Retail,Large,Organic Search,North America
C06022,Summit Solutions,2024-03-26,Australia,Other,Small,Paid Social,APAC
C06023,Nova Software,2024-09-03,India,Manufacturing,Medium,Paid Search,APAC
C06024,Summit Labs,2024-10-31,USA,Technology,Medium,Sales,North America
C06025,Blue Systems,2024-04-09,Australia,Other,Medium,Organic Search,APAC
C06026,Prime Analytics,2025-03-06,India,Finance,Small,Paid Search,APAC
C06027,Cloud Labs,2024-10-02,USA,Professional Services,Medium,Organic Search,North America
C06028,Digital Technologies,2024-12-29,USA,Technology,Large,Paid Search,North America
C06029,Cloud Solutions,2024-02-09,USA,Professional Services,Medium,Paid Search,North America
C06030,Apex Software,2024-11-13,Canada,Professional Services,Small,Partner,North America
C06031,Prime Software,2024-10-11,USA,Retail,Medium,Paid Search,North America
C06032,Bright Software,2024-06-25,USA,Professional Services,Small,Paid Social,North America
C06033,Bright Labs,2025-01-04,UK,Healthcare,Medium,Sales,Europe
C06034,Prime Analytics,2025-01-06,UK,Finance,Small,Organic Search,Europe
C06035,Next Analytics,2025-10-12,USA,Manufacturing,Small,Email Marketing,North America
C06036,Cloud Services,2025-01-17,India,Professional Services,Small,Organic Search,APAC
C06037,Cloud Labs,2025-05-19,USA,Manufacturing,Small,Paid Search,North America
C06038,Digital Group,2024-07-07,USA,Retail,Small,Referral,North America
C06039,Nova Software,2024-12-28,India,Healthcare,Medium,Organic Search,APAC
C06040,Fusion Systems,2025-05-15,USA,Retail,Large,Paid Social,North America
C06041,Fusion Systems,2025-03-06,USA,Professional Services,Small,Referral,North America
C06042,Cloud Technologies,2024-02-14,USA,Education,Enterprise,Partner,North America
C06043,Blue Software,2025-09-07,India,Healthcare,Enterprise,Email Marketing,APAC
C06044,Vertex Labs,2024-09-21,USA,Manufacturing,Small,Paid Search,North America
C06045,Summit Networks,2024-12-14,Singapore,Technology,Large,Organic Search,APAC
C06046,Summit Works,2025-10-13,USA,Finance,Small,Referral,North America
C06047,Nova Analytics,2025-07-28,USA,Retail,Small,Email Marketing,North America
C06048,Vertex Software,2024-12-08,India,Technology,Small,Organic Search,APAC
C06049,Blue Analytics,2024-04-03,USA,Technology,Small,Referral,North America
C06050,Digital Software,2025-04-12,India,Manufacturing,Medium,Partner,APAC
C06051,Vertex Networks,2024-10-09,UK,Education,Small,Email Marketing,Europe
C06052,Nova Services,2025-09-11,India,Professional Services,Large,Paid Social,APAC
C06053,Apex Works,2025-04-30,USA,Education,Small,Paid Search,North America
C06054,Cloud Networks,2025-11-17,India,Healthcare,Medium,Referral,APAC
C06055,Nova Group,2024-09-15,Canada,Education,Medium,Organic Search,North America
C06056,Nova Solutions,2024-04-08,India,Retail,Medium,Partner,APAC
C06057,Prime Group,2024-11-19,USA,Healthcare,Medium,Partner,North America
C06058,Nova Group,2025-04-08,USA,Retail,Medium,Organic Search,North America
C06059,Bright Works,2025-08-28,USA,Technology,Small,Referral,North America
C06060,Bright Services,2024-10-21,UK,Education,Small,Partner,Europe
C06061,Blue Systems,2024-12-02,Canada,Retail,Small,Paid Search,North America
C06062,Vertex Networks,2024-02-24,USA,Finance,Medium,Referral,North America
C06063,Digital Analytics,2025-07-26,USA,Marketing,Small,Email Marketing,North America
C06064,Blue Solutions,2024-08-12,USA,Marketing,Small,Paid Search,North America
C06065,Cloud Services,2025-05-27,Germany,Marketing,Large,Partner,Europe
C06066,Fusion Services,2024-12-16,Canada,Finance,Medium,Partner,North America
C06067,Nova Software,2024-09-21,Canada,Finance,Large,Paid Search,North America
C06068,Summit Labs,2025-08-23,UK,Manufacturing,Medium,Email Marketing,Europe
C06069,Digital Software,2025-05-14,USA,Other,Medium,Sales,North America
C06070,Digital Works,2024-01-22,Singapore,Healthcare,Small,Paid Search,APAC
C06071,Summit Networks,2025-10-31,Germany,Retail,Enterprise,Organic Search,Europe
C06072,Prime Technologies,2025-04-11,USA,Finance,Medium,Paid Search,North America
C06073,Digital Networks,2025-08-02,USA,Technology,Medium,Organic Search,North America
C06074,Fusion Systems,2025-11-04,India,Education,Enterprise,Paid Social,APAC
C06075,Bright Systems,2025-05-29,USA,Marketing,Medium,Paid Search,North America
C06076,Summit Group,2024-10-17,India,Education,Medium,Paid Search,APAC
C06077,Next Software,2025-04-24,USA,Finance,Large,Referral,North America
C06078,Prime Labs,2025-09-12,USA,Healthcare,Small,Referral,North America
C06079,Bright Software,2025-06-10,India,Manufacturing,Large,Referral,APAC
C06080,Blue Solutions,2025-03-23,USA,Healthcare,Small,Referral,North America
C06081,Cloud Services,2024-05-05,India,Retail,Large,Paid Social,APAC
C06082,Prime Systems,2025-01-05,USA,Technology,Medium,Paid Search,North America
C06083,Prime Group,2024-01-12,India,Technology,Small,Sales,APAC
C06084,Core Group,2025-07-24,Australia,Technology,Medium,Email Marketing,APAC
C06085,Next Group,2024-04-20,India,Education,Small,Paid Social,APAC
C06086,Summit Technologies,2025-05-08,Canada,Professional Services,Medium,Organic Search,North America
C06087,Summit Works,2025-08-30,USA,Marketing,Medium,Organic Search,North America
C06088,Prime Technologies,2024-10-01,Germany,Manufacturing,Small,Paid Social,Europe
C06089,Nova Services,2025-05-26,UK,Marketing,Large,Organic Search,Europe
C06090,Next Technologies,2024-10-24,USA,Education,Medium,Paid Search,North America
C06091,Digital Technologies,2025-10-19,Australia,Professional Services,Medium,Referral,APAC
C06092,Nova Labs,2025-01-03,UK,Manufacturing,Small,Paid Social,Europe
C06093,Apex Labs,2024-08-18,Canada,Technology,Small,Paid Social,North America
C06094,Fusion Works,2024-11-12,India,Professional Services,Small,Email Marketing,APAC
C06095,Vertex Technologies,2025-04-03,Canada,Technology,Medium,Email Marketing,North America
C06096,Cloud Software,2024-10-26,India,Manufacturing,Large,Organic Search,APAC
C06097,Next Systems,2024-09-03,USA,Retail,Small,Paid Social,North America
C06098,Cloud Analytics,2025-10-22,USA,Marketing,Medium,Sales,North America
C06099,Summit Software,2025-11-12,India,Technology,Small,Referral,APAC
C06100,Summit Technologies,2025-09-25,USA,Education,Medium,Paid Search,North America
C06101,Bright Analytics,2024-05-11,Australia,Finance,Small,Paid Search,APAC
C06102,Core Systems,2025-05-22,USA,Finance,Small,Email Marketing,North America
C06103,Digital Technologies,2024-02-06,Australia,Professional Services,Large,Referral,APAC
C06104,Core Labs,2025-05-12,USA,Healthcare,Medium,Organic Search,North America
C06105,Blue Labs,2024-02-09,UK,Professional Services,Medium,Referral,Europe
C06106,Next Networks,2025-01-17,India,Healthcare,Large,Referral,APAC
C06107,Fusion Analytics,2025-11-10,Australia,Professional Services,Small,Sales,APAC
C06108,Prime Works,2024-04-23,USA,Other,Medium,Partner,North America
C06109,Vertex Networks,2025-01-01,USA,Retail,Medium,Organic Search,North America
C06110,Core Services,2024-06-23,Germany,Technology,Medium,Partner,Europe
